Image,color_R,color_G,color_B,aspect_ratio,roundness,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7
berenjena_1.jpg,52,45,63,1.4357743097238895,0.6465366594609224,0.22512207478871205,0.024179309519966136,0.00040798525898125927,3.2794999517478466e-05,-2.7884667010439596e-09,-4.120957234708271e-06,-2.5719002632683475e-09
berenjena_2.jpg,53,43,62,0.522711390635919,0.3171349417713439,0.22759889396484603,0.025535621305421606,0.00032210661109752144,3.1894420067097395e-05,-2.615318541010492e-10,-1.6641200898811764e-06,-3.2221518086233784e-09
berenjena_3.jpg,51,42,63,1.3772321428571428,0.6340042709669326,0.22328951255781243,0.02354295253991884,0.0003380264479006023,2.7886756617685107e-05,-1.6215943496468374e-09,-3.0787194566185523e-06,-2.168206441384395e-09
berenjena_4.jpg,58,45,81,1.1602497398543183,0.7051177563516734,0.21264935638615806,0.019630025006274268,6.984958176993614e-05,1.0472845883910773e-05,2.1908354341167163e-10,7.911723184528269e-07,1.7954472792435213e-10
berenjena_5.jpg,52,44,62,1.6189873417721519,0.6442483094764722,0.22370232042151325,0.023640225458884,0.0003690130322370093,3.0170046058611275e-05,-2.0058108431557906e-09,-3.394524891906081e-06,-2.4719344127578807e-09
berenjena_7.jpg,46,54,78,1.8132820019249278,0.39545733406709815,0.271535378954677,0.047006210429790654,0.0012074247946374254,0.000550998789506984,4.49094874459887e-07,0.00011843900537165301,1.718994453917315e-08
berenjena_8.jpg,75,92,111,0.9315856777493606,0.47185241765203967,0.19594404463269383,0.011247505129607153,0.0006085746123026287,2.9247962438721702e-05,-2.5241888457761335e-09,-2.432138888732648e-06,-2.975733769837921e-09
